id,release_date,budget,revenue,adjusted_budget,num_of_tickets_sold,year,cost_per_ticket
26916,2000-10-31,600000,173599,1043042.6716141002,99861.11099252934,2000,5.39
26963,2009-02-09,0,0,0.0,0.0,2009,7.5
27004,2010-01-01,7000000,46488,8313054.499366286,39145.178228388475,2010,7.89
27022,2010-07-13,150000000,215283742,178136882.12927756,181279479.65635005,2010,7.89
27023,2009-06-10,3800000,111731,4747466.666666666,89432.49733191036,2009,7.5
27029,1959-06-18,3500000,12800000,64303921.56862745,696691.568836713,1959,0.51
27205,2010-07-14,160000000,825532764,190012674.2712294,695139115.0437567,2010,7.89
27322,1997-03-14,10000000,0,20413943.355119824,0.0,1997,4.59
27342,1987-05-01,0,0,0.0,0.0,1987,3.91
27360,2005-04-22,0,0,0.0,0.0,2005,6.41
27374,2008-06-17,0,0,0.0,0.0,2008,7.18
27380,1982-06-25,0,0,0.0,0.0,1982,2.94
27404,2005-03-04,0,0,0.0,0.0,2005,6.41
27420,1981-05-01,0,0,0.0,0.0,1981,2.78
27451,2001-01-01,0,0,0.0,0.0,2001,5.66
27455,1999-04-09,0,6033999,0.0,3271367.6542155817,1999,5.08
27549,1991-06-08,6000000,869325,13353919.239904987,390593.19637139817,1991,4.21
27551,1987-03-01,4000000,800000,9585677.749360614,333831.3767342583,1987,3.91
27569,2010-01-21,31000000,15134293,36814955.640050694,12743817.691568837,2010,7.89
27573,2010-03-16,40000000,136000000,47503168.56780735,114518676.62753469,2010,7.89
27576,2010-07-21,110000000,293329073,130633713.56147021,246997479.82604057,2010,7.89
27578,2010-08-03,80000000,274470394,95006337.1356147,231117546.28175026,2010,7.89
27579,2010-08-31,20000000,65464324,23751584.283903673,55124174.63820705,2010,7.89
27581,2010-08-06,100000000,170432927,118757921.41951838,143512891.5720384,2010,7.89
27582,2011-01-13,40000000,51070807,47263556.116015136,43222145.09178229,2011,7.93
27585,2010-12-16,5000000,5129058,5937896.070975918,4318918.636072572,2010,7.89
27586,2010-03-19,10000000,2995811,11875792.141951837,2522619.9348986126,2010,7.89
27588,2009-10-22,1300000,0,1624133.3333333333,0.0,2009,7.5
27686,1945-08-29,0,0,0.0,0.0,1945,0.35
27723,2000-08-06,1500000,0,2607606.6790352506,0.0,2000,5.39
27759,1963-05-06,17000000,10000000,187400000.0,907150.4802561366,1963,0.85
27845,1996-10-11,1300000,0,2755882.3529411764,0.0,1996,4.42
27983,1968-04-24,0,0,0.0,0.0,1968,1.31
27995,1986-08-08,175000,7137503,441981.1320754716,2826055.0832443973,1986,3.71
28005,1996-09-11,3000000,4109095,6359728.50678733,1938335.1013874067,1996,4.42
28029,1999-01-29,14000000,0,25822834.64566929,0.0,1999,5.08
28053,2009-03-06,6000000,6670712,7495999.999999999,5339417.289220919,2009,7.5
28089,2009-11-13,6500000,1521261,8120666.666666666,1217658.2177161153,2009,7.5
28121,1996-04-04,0,0,0.0,0.0,1996,4.42
28165,1989-02-24,2300000,0,5428463.476070528,0.0,1989,3.97
28178,2009-06-13,16000000,47801389,19989333.333333332,38261517.34258272,2009,7.5
28211,2009-03-25,15000000,8459458,18739999.999999996,6771177.694770545,2009,7.5
28260,1993-10-01,2000000,54207,4526570.048309178,23950.584845250803,1993,4.14
28353,1997-08-06,0,13960203,0.0,6838562.622198506,1997,4.59
28355,2009-08-13,27000000,29000000,33731999.99999999,23212379.93596585,2009,7.5
28580,1945-11-25,1250000,11000000,33464285.714285716,410885.8057630736,1945,0.35
28665,2009-01-01,0,0,0.0,0.0,2009,7.5
28666,1999-10-08,0,0,0.0,0.0,1999,5.08
28902,1999-01-15,30000000,12017369,55334645.66929133,6515286.501600854,1999,5.08
28932,1978-04-26,11,11,44.047008547008545,2.7470651013874066,1978,2.34
29015,2000-09-22,0,0,0.0,0.0,2000,5.39
29064,1999-10-15,0,2400000,0.0,1301173.9594450374,1999,5.08
29076,2000-02-04,10000000,1631839,17384044.52690167,938699.2753468517,2000,5.39
29078,2005-01-01,0,0,0.0,0.0,2005,6.41
29122,2000-12-22,0,0,0.0,0.0,2000,5.39
29146,1968-09-23,950000,814666,6795038.16793893,113896.74066168624,1968,1.31
29193,1997-09-08,10000000,13835130,20413943.355119824,6777294.204909285,1997,4.59
29339,2002-12-27,0,0,0.0,0.0,2002,5.81
29371,1995-06-16,0,0,0.0,0.0,1995,4.35
29406,2008-04-24,2000000,0,2610027.855153203,0.0,2008,7.18
29426,2010-05-06,4000000,0,4750316.856780735,0.0,2010,7.89
29427,2010-02-26,20000000,54956140,23751584.283903673,46275767.8335112,2010,7.89
29461,1997-09-26,0,0,0.0,0.0,1997,4.59
29463,1985-10-25,3000000,0,7918309.859154929,0.0,1985,3.55
29514,1990-01-25,9000000,0,19936170.212765954,0.0,1990,4.23
29595,2005-11-04,0,0,0.0,0.0,2005,6.41
29697,2006-10-27,597966,0,855410.9038167938,0.0,2006,6.55
29715,1965-04-07,3800000,14873,35253465.34653465,1603.1728922091786,1965,1.01
29731,2007-01-01,0,0,0.0,0.0,2007,6.88
29912,1953-09-16,4100000,36000000,64028333.33333333,2305229.455709712,1953,0.6
29917,2009-06-19,600000,0,749599.9999999999,0.0,2009,7.5
29963,2009-11-05,8500000,4440055,10619333.333333332,3553939.434364995,2009,7.5
29996,1959-12-25,5000000,12200000,91862745.09803921,664034.151547492,1959,0.51
30082,2005-12-07,1500000,0,2192667.706708268,0.0,2005,6.41
30128,2009-09-25,7000000,1429299,8745333.333333332,1144049.3596584846,2009,7.5
30139,2006-01-01,3000000,7301115,4291603.053435114,5103767.689434365,2006,6.55
30141,2003-10-24,8000000,337174,12431177.446102817,216986.0426894344,2003,6.03
30246,2003-08-29,500000,243347,776948.590381426,156604.31270010676,2003,6.03
30309,2002-01-01,3000000,7700000,4838209.982788296,4774493.062966916,2002,5.81
30315,1977-08-24,500000,17000000,2100896.860986547,4045891.1419423693,1977,2.23
30379,2001-09-07,0,0,0.0,0.0,2001,5.66
30497,1974-10-01,85000,30859000,425909.0909090908,6158626.467449307,1974,1.87
30867,2006-10-31,0,0,0.0,0.0,2006,6.55
30890,1987-01-30,16000000,0,38342710.997442454,0.0,1987,3.91
30943,1999-03-12,38000000,28121100,70090551.18110235,15246017.929562435,1999,5.08
30973,2003-09-11,10000000,4069090,15538971.807628522,2618635.293489862,2003,6.03
30979,2009-11-25,0,0,0.0,0.0,2009,7.5
31005,2002-09-09,21000000,10011050,33867469.87951807,6207492.04909285,2002,5.81
31007,2010-10-29,0,317382,0.0,267251.2251867663,2010,7.89
31064,2001-01-19,0,0,0.0,0.0,2001,5.66
31117,2004-08-27,0,9109322,0.0,6037234.751334046,2004,6.21
31163,2005-04-22,0,0,0.0,0.0,2005,6.41
31166,2009-05-14,18000000,0,22487999.999999996,0.0,2009,7.5
31174,1995-12-29,0,2748518,0.0,1275992.8815368197,1995,4.35
31246,2003-06-20,12000000,4922166,18646766.169154227,3167626.572038421,2003,6.03
31306,1999-10-22,0,0,0.0,0.0,1999,5.08
31535,1998-03-13,0,0,0.0,0.0,1998,4.69
31582,1999-11-26,0,4488529,0.0,2433482.1045891144,1999,5.08
31640,1996-10-03,26000000,1094668,55117647.05882353,516374.8729989328,1996,4.42
31668,2001-10-14,15000000,23000,24832155.477031797,13893.276414087515,2001,5.66
31867,2010-03-18,32000000,18409891,38002534.85424588,15502032.01600854,2010,7.89
31908,1996-12-20,36000000,13323144,76316742.08144796,6284770.168623266,1996,4.42
31909,1986-01-01,12000000,4884663,30307277.62803234,1934055.4674493065,1986,3.71
31915,1979-01-01,12000000,54000000,44796812.749003984,14465314.834578443,1979,2.51
31932,2002-01-01,0,0,0.0,0.0,2002,5.81
32222,2001-01-01,250000,0,413869.25795053,0.0,2001,5.66
32235,2003-01-01,0,0,0.0,0.0,2003,6.03
32274,1999-12-10,0,0,0.0,0.0,1999,5.08
32316,2003-08-22,20000000,1675706,31077943.615257043,1078389.2401280685,2003,6.03
32395,2009-01-17,6000000,0,7495999.999999999,0.0,2009,7.5
32456,1997-09-07,1000000,2057193,2041394.3355119827,1007739.1536819637,1997,4.59
32657,2010-02-01,95000000,226497209,112820025.34854245,190721769.3713981,2010,7.89
32823,2010-06-04,40000000,90029656,47503168.56780735,75809390.16435432,2010,7.89
32856,2010-02-10,52000000,216485654,61754119.13814955,182291548.565635,2010,7.89
33155,1980-06-06,5500000,4865000,19157992.56505576,1396675.5602988263,1980,2.69
33157,1970-10-26,25000000,3052000,151129032.25806448,504866.5955176095,1970,1.55
33217,2010-03-19,15000000,75700498,17813688.212927755,63743535.66915689,2010,7.89
33430,1999-07-30,0,0,0.0,0.0,1999,5.08
33468,1962-02-25,62000,0,829914.2857142858,0.0,1962,0.7
33511,2009-12-25,0,0,0.0,0.0,2009,7.5
33644,1998-08-14,20000000,37672350,39957356.076759055,18856277.641408756,1998,4.69
33676,1983-04-08,7000000,1246141,20822222.22222222,418926.80362860195,1983,3.15
33693,2002-09-20,0,76901,0.0,47683.544290288155,2002,5.81
33870,2009-10-01,25000000,20719451,31233333.33333333,16584405.816435434,2009,7.5
33909,2010-09-02,70000000,134748021,83130544.99366286,113464448.84631804,2010,7.89
34016,2010-03-11,20000000,49779728,23751584.283903673,41916974.80469584,2010,7.89
34043,2001-10-26,0,0,0.0,0.0,2001,5.66
34086,1990-04-27,3000000,15369573,6645390.070921985,6938451.845250801,1990,4.23
34099,2004-04-25,0,0,0.0,0.0,2004,6.21
34101,1987-03-20,0,0,0.0,0.0,1987,3.91
34152,1994-05-13,14000000,0,31382775.11961722,0.0,1994,4.18
34314,1997-01-09,55000000,11466088,112276688.45315903,5616792.307363927,1997,4.59
34335,2010-01-01,2000000,0,2375158.4283903674,0.0,2010,7.89
34341,2002-09-20,7500000,4245870,12095524.95697074,2632711.280683031,2002,5.81
34417,2010-03-09,0,0,0.0,0.0,2010,7.89
34549,2001-10-05,12000000,17292381,19865724.38162544,10445557.78655283,2001,5.66
34563,2010-03-12,14000000,21409028,16626108.998732572,18027452.60618997,2010,7.89
34584,1984-04-05,27000000,20158808,75294642.85714287,7228772.132337246,1984,3.36
34592,2009-01-01,0,0,0.0,0.0,2009,7.5
34647,2009-05-05,13000000,754249,16241333.333333332,603721.1846318037,2009,7.5
34653,2009-10-19,7000000,24964890,8745333.333333332,19982569.370330844,2009,7.5
34697,1982-02-05,0,0,0.0,0.0,1982,2.94
34723,1993-04-02,6500000,24103594,14711352.65700483,10649827.018143011,1993,4.14
34769,2009-09-12,3500000,44462,4372666.666666666,35588.580576307366,2009,7.5
34806,2010-04-23,35000000,77477008,41565272.49683143,65239444.30309498,2010,7.89
34813,2010-04-23,25000000,23580000,29689480.354879595,19855517.609391674,2010,7.89
34851,2010-07-03,40000000,126248813,47503168.56780735,106307698.45997865,2010,7.89
34941,1997-06-20,0,0,0.0,0.0,1997,4.59
35019,2010-03-26,35000000,93246388,41565272.49683143,78518036.42689435,2010,7.89
35032,1948-06-11,3700000,2956000,86672499.99999999,126189.96798292424,1948,0.4
35056,2010-04-08,55000000,152263880,65316856.780735105,128213662.02774814,2010,7.89
35073,1953-06-13,210000,5000000,3279499.9999999995,320170.75773746,1953,0.6
35169,2010-04-02,35000000,39340177,41565272.49683143,33126360.355389543,2010,7.89
35199,2006-06-26,0,0,0.0,0.0,2006,6.55
35219,2009-01-16,0,0,0.0,0.0,2009,7.5
35688,2010-04-02,20000000,60072596,23751584.283903673,50584074.96691569,2010,7.89
35689,2009-04-24,0,0,0.0,0.0,2009,7.5
35690,2010-03-31,20000000,89137047,23751584.283903673,75057769.56563501,2010,7.89
35691,2010-04-09,3000000,0,3562737.6425855514,0.0,2010,7.89
35696,2002-06-21,15600000,0,25158691.91049914,0.0,2002,5.81
35791,2010-09-09,60000000,300228084,71254752.85171102,252806785.78014943,2010,7.89
35944,2001-08-24,0,0,0.0,0.0,2001,5.66
36046,2004-11-24,7500000,3347647,11316425.120772945,2218664.660618997,2004,6.21
36047,2000-07-19,15000000,5217498,26076066.790352505,3001314.217716115,2000,5.39
36351,1992-08-21,5000000,0,11289156.626506023,0.0,1992,4.15
36355,1996-05-17,25530000,20080020,54121289.59276018,9472111.88900747,1996,4.42
36419,2010-04-09,4500000,3606395,5344106.463878327,3036761.638207044,2010,7.89
36549,2008-01-01,0,0,0.0,0.0,2008,7.18
36557,2006-11-14,150000000,599045960,214580152.67175573,418756781.0032017,2006,6.55
36584,2002-05-09,500000,0,806368.330464716,0.0,2002,5.81
36586,2002-03-22,54000000,155010032,87087779.69018933,96116145.77588047,2002,5.81
36593,1994-03-18,30000000,51132598,67248803.82775119,22810486.62113127,1994,4.18
36643,1999-11-08,135000000,361832400,249005905.511811,196169540.2347919,1999,5.08
36647,1998-08-21,45000000,131183530,89904051.17270787,65661766.883671306,1998,4.69
36648,2004-12-08,65000000,128905366,98075684.3800322,85432478.42689435,2004,6.21
36657,2000-07-13,75000000,296339527,130380333.95176253,170466387.46318036,2000,5.39
36658,2003-04-24,110000000,407711549,170928689.88391373,262380004.31910357,2003,6.03
36668,2006-05-24,210000000,459359555,300412213.740458,321110468.0096051,2006,6.55
36669,2002-11-17,140000000,431971116,225783132.5301205,267849752.8239061,2002,5.81
36670,1983-10-07,36000000,160000000,107085714.28571427,53788687.29989328,1983,3.15
36691,2009-09-07,15000000,5024782,18739999.999999996,4021970.6510138744,2009,7.5
36739,1988-02-12,0,0,0.0,0.0,1988,4.11
36811,2009-09-04,0,0,0.0,0.0,2009,7.5
36819,1981-07-13,5000000,42365581,16852517.98561151,12569510.691568837,1981,2.78
36825,2003-01-31,0,0,0.0,0.0,2003,6.03
36955,1994-07-14,115000000,378882411,257787081.3397129,169021182.2817503,1994,4.18
36970,2009-10-17,0,19406406,0.0,15533409.284951976,2009,7.5
37003,2007-05-19,15000000,22730842,20428779.06976744,16690308.747065103,2007,6.88
37028,2006-09-07,0,0,0.0,0.0,2006,6.55
37056,2010-05-14,30000000,82148538,35627376.42585551,69173101.9018143,2010,7.89
37080,2009-11-07,7000000,0,8745333.333333332,0.0,2009,7.5
37137,1991-06-28,23000000,86930411,51190023.752969116,39058381.036286026,1991,4.21
37165,1998-06-04,60000000,264118201,119872068.23027717,132200038.7075774,1998,4.69
37206,2009-10-01,6000000,0,7495999.999999999,0.0,2009,7.5
37232,2003-09-09,0,0,0.0,0.0,2003,6.03
37233,1993-06-30,42000000,270248367,95057971.01449275,119405361.72678763,1993,4.14
37414,2010-02-19,13000000,0,15438529.784537388,0.0,2010,7.89
37495,2010-05-07,967686,4270000,1149203.7794676805,3595549.6264674496,2010,7.89
37498,1998-09-04,33000000,0,65929637.52665244,0.0,1998,4.69
37532,1998-10-07,1,0,1.9978678038379527,0.0,1998,4.69
37686,2011-06-08,50000000,260095987,59079445.14501891,220123924.96371397,2011,7.93
37694,2004-07-02,0,0,0.0,0.0,2004,6.21
37707,2009-10-06,26000000,0,32482666.666666664,0.0,2009,7.5
37710,2010-12-08,100000000,278731369,118757921.41951838,234705496.41515476,2010,7.89
37718,1999-08-27,0,0,0.0,0.0,1999,5.08
37724,2012-10-25,200000000,1108561013,235427135.67839196,941744467.8207045,2012,7.96
37735,2010-09-10,8000000,74952305,9500633.71356147,63113520.432230525,2010,7.89
37737,2010-05-21,0,0,0.0,0.0,2010,7.89
37786,2010-05-26,100000000,288347692,118757921.41951838,242802912.47385272,2010,7.89
37799,2010-09-30,40000000,224920315,47503168.56780735,189393947.20917824,2010,7.89
37821,2010-06-04,75000000,98159963,89068441.06463878,82655507.79829243,2010,7.89
37834,2010-06-15,117000000,261930431,138946768.0608365,220558281.81323373,2010,7.89
37931,2010-05-21,10000000,6110000,11875792.141951837,5144919.957310566,2010,7.89
37950,2010-05-01,44000000,48190704,52253485.424588084,40578938.586979724,2010,7.89
37958,2011-11-10,75000000,226904017,88619167.71752837,192032962.09284952,2011,7.93
37964,2002-10-05,8000000,27362712,12901893.287435455,16966633.588046957,2002,5.81
37985,2007-06-15,0,0,0.0,0.0,2007,6.88
38007,2006-01-01,0,0,0.0,0.0,2006,6.55
38031,2010-05-23,22000000,0,26126742.712294042,0.0,2010,7.89
38033,2010-10-01,5000000,143000,5937896.070975918,120413.02027748132,2010,7.89
38050,2011-03-03,50200000,127869379,59315762.925598994,108218161.73639274,2011,7.93
38055,2010-10-28,130000000,321887208,154385297.8453739,271044831.4962647,2010,7.89
38073,2010-09-01,32000000,42045846,38002534.85424588,35404666.48239061,2010,7.89
38093,2010-05-14,0,21520719,0.0,18121501.911419425,2010,7.89
38117,2011-01-21,17000000,43165571,20087011.34930643,36531801.28388474,2011,7.93
38153,1997-01-31,45000000,2154540,91862745.09803921,1055425.6776947705,1997,4.59
38167,2010-08-12,60000000,204594016,71254752.85171102,172278205.57524014,2010,7.89
38223,1996-07-10,12000000,0,25438914.02714932,0.0,1996,4.42
38303,2010-09-24,20000000,32005248,23751584.283903673,26949990.044823907,2010,7.89
38317,2011-07-06,80000000,169852759,94527112.23203027,143749453.45464247,2011,7.93
38319,2011-04-08,49900000,26121638,58961286.254728876,22107213.376734257,2011,7.93
38321,2011-05-05,60000000,78309131,70895334.1740227,66274429.97118463,2011,7.93
38322,2011-02-16,32000000,83615414,37810844.8928121,70765232.97972251,2011,7.93
38356,2011-06-28,195000000,1123746996,230409836.06557378,951047350.937033,2011,7.93
38357,2010-01-12,40000000,58785180,47503168.56780735,49500007.49199573,2010,7.89
38358,2010-08-27,1800000,67738090,2137642.585551331,57038797.235859126,2010,7.89
38363,2010-05-20,22000000,24188922,26126742.712294042,20368259.82710779,2010,7.89
38365,2010-06-24,80000000,271430189,95006337.1356147,228557544.4194237,2010,7.89
38415,2009-08-09,7,7,8.745333333333333,5.60298826040555,2009,7.5
38448,2009-09-14,12000000,1644755,14991999.999999998,1316506.1366061901,2009,7.5
38541,2011-03-13,3000000,22000,3544766.708701135,18618.99679829242,2011,7.93
38543,2011-03-03,25000000,5151023,29539722.572509456,4359403.67022412,2011,7.93
38570,2010-06-08,1300000,0,1543852.9784537388,0.0,2010,7.89
38579,2010-06-04,50000000,83761844,59378960.70975919,70531584.75560299,2010,7.89
38665,1981-08-20,18000000,2945600,60669064.74820144,873934.6851654216,1981,2.78
38717,2001-01-23,0,0,0.0,0.0,2001,5.66
38745,2010-12-25,112000000,237382724,133008871.98986058,199887907.40234792,2010,7.89
38757,2010-11-24,260000000,591794936,308770595.6907478,498320389.0117396,2010,7.89
38778,2010-07-30,69000000,86387857,81942965.77946767,72742816.62006404,2010,7.89
38780,2009-08-14,0,0,0.0,0.0,2009,7.5
38786,2005-11-25,0,0,0.0,0.0,2005,6.41
38843,2010-07-23,15000000,27293743,17813688.212927755,22982671.53361793,2010,7.89
38940,1994-09-04,0,0,0.0,0.0,1994,4.18
38985,1977-06-24,22000000,12000000,92439461.88340807,2855923.159018143,1977,2.23
39013,2010-06-11,2000000,13831503,2375158.4283903674,11646804.553895412,2010,7.89
39037,2009-04-25,3200000,0,3997866.666666666,0.0,2009,7.5
39053,2010-06-18,7000000,0,8313054.499366286,0.0,2010,7.89
39055,2008-12-24,0,140987,0.0,108034.86232657419,2008,7.18
39141,2002-11-01,150000,2891288,241910.4991394148,1792783.7011739595,2002,5.81
39180,2001-03-02,0,0,0.0,0.0,2001,5.66
39183,2006-01-01,1000000,0,1430534.3511450381,0.0,2006,6.55
39209,1968-11-06,1455000,2620000,10407137.404580152,366296.69156883674,1968,1.31
39210,2010-09-03,8000000,0,9500633.71356147,0.0,2010,7.89
39254,2011-09-28,110000000,299268508,129974779.31904161,253276336.01280683,2011,7.93
39269,1980-05-01,0,0,0.0,0.0,1980,2.69
39303,2009-04-25,3500000,0,4372666.666666666,0.0,2009,7.5
39349,1994-02-25,10000000,18225518,22416267.94258373,8130487.218783352,1994,4.18
39437,1998-10-16,0,0,0.0,0.0,1998,4.69
39451,2010-12-21,100000000,310650585,118757921.41951838,261583043.29242262,2010,7.89
39486,2010-08-20,35000000,60251371,41565272.49683143,50734612.293489866,2010,7.89
39513,2011-02-14,40000000,97552050,47263556.116015136,82560059.39167556,2011,7.93
39514,2010-10-13,58000000,71664962,68879594.42332065,60345416.241195306,2010,7.89
39538,2011-09-08,60000000,137551594,70895334.1740227,116412394.92209178,2011,7.93
39541,2002-03-22,0,0,0.0,0.0,2002,5.81
39563,2009-04-24,0,0,0.0,0.0,2009,7.5
39691,2010-07-30,85000000,112483764,100944233.20659062,94716851.43649946,2010,7.89
39780,1997-12-31,0,0,0.0,0.0,1997,4.59
39781,2010-07-09,3500000,34705850,4156527.249683143,29224029.509071507,2010,7.89
39800,2009-10-10,4500000,744816,5621999.999999999,596170.7577374601,2009,7.5
39806,2010-05-14,9000000,771499,10688212.927756654,649640.0330843116,2010,7.89
39833,1956-11-15,1000000,9000000,18740000.0,480256.13660619,1956,0.5
39845,2010-06-30,0,0,0.0,0.0,2010,7.89
39851,2004-09-01,0,0,0.0,0.0,2004,6.21
39895,1987-09-25,1100000,1400000,2636061.3810741687,584204.909284952,1987,3.91
39939,2001-01-18,3000000,18492362,4966431.09540636,11170412.90501601,2001,5.66
40001,1996-04-19,25000000,10070000,52997737.55656109,4750202.774813234,1996,4.42
40160,1979-10-19,16000000,0,59729083.66533864,0.0,1979,2.51
40247,2010-01-22,3000000,0,3562737.6425855514,0.0,2010,7.89
40264,2010-08-18,20000000,80547866,23751584.283903673,67825257.49626468,2010,7.89
