imdb_id,average_rating,num_votes
tt1131734,5.2,116281
tt1132626,5.8,115297
tt1133985,5.5,267010
tt1134666,3.9,96
tt1134674,5.0,4003
tt1134854,4.9,20343
tt1135084,6.2,58074
tt1135487,6.1,47807
tt1135503,7.0,108345
tt1135985,6.5,83845
tt1136608,7.9,638664
tt1137470,4.1,7838
tt1139328,7.2,156344
tt1139668,4.8,49473
tt1142433,5.3,13694
tt1142800,4.5,11336
tt1142977,6.9,98542
tt1142988,6.4,204966
tt1144884,5.2,97201
tt1147684,5.2,5817
tt1147687,3.7,6412
tt1148165,6.2,1740
tt1148200,4.1,5111
tt1148204,7.0,191393
tt1150947,7.1,2117
tt1151410,5.8,3394
tt1151922,5.0,20708
tt1152398,5.6,75498
tt1152822,6.4,6699
tt1152827,3.9,1639
tt1152836,7.0,282669
tt1152850,7.1,16516
tt1153706,3.5,11771
tt1155056,7.0,194031
tt1155592,7.7,52728
tt1156398,7.6,520527
tt1160368,5.6,27283
tt1161418,6.2,10925
tt1161864,6.0,90998
tt1170358,7.8,602084
tt1171222,5.1,8784
tt1172233,6.9,64018
tt1172570,7.1,120613
tt1172994,6.4,41141
tt1174730,7.4,30612
tt1174732,7.3,128834
tt1175491,6.3,46253
tt1175506,6.7,10718
tt1175709,6.3,52790
tt1176740,7.0,51873
tt1178663,7.1,71081
tt1179034,6.5,112381
tt1179258,6.2,10635
tt1179891,5.4,53681
tt1179904,6.3,220892
tt1179933,7.2,291094
tt1182345,7.9,335459
tt1182350,6.3,43881
tt1183923,7.0,23475
tt1185266,3.6,12655
tt1185344,6.2,1561
tt1185836,7.2,33518
tt1186367,6.3,68319
tt1186830,7.2,66124
tt1187064,6.9,103280
tt1188729,6.7,143673
tt1188996,8.0,98667
tt1189340,7.3,215124
tt1190080,5.8,353663
tt1190617,4.1,9397
tt1191111,7.3,71313
tt1192628,7.2,237197
tt1193138,7.4,318814
tt1193631,6.2,55733
tt1194173,6.6,285459
tt1194263,7.0,22215
tt1194417,6.2,16760
tt1195478,6.2,94218
tt1196141,6.2,42954
tt1197624,7.4,271978
tt1197628,5.8,60893
tt1198101,6.1,12386
tt1201167,6.3,114408
tt1204342,7.1,87575
tt1204975,6.6,128333
tt1204977,4.5,48510
tt1205489,8.1,721264
tt1205537,6.2,123216
tt1206543,6.8,107115
tt1210039,6.6,520
tt1210042,6.7,60917
tt1210071,5.1,1397
tt1210166,7.6,370345
tt1210819,6.4,221674
tt1211890,6.4,1571
tt1211956,6.7,227401
tt1212022,3.4,541
tt1212419,6.4,90388
tt1212436,5.4,48292
tt1213012,5.2,13354
tt1213644,1.9,87140
tt1213663,7.0,260250
tt1216475,6.1,161513
tt1216491,6.9,44516
tt1216492,6.5,95145
tt1216520,6.4,13449
tt1217209,7.1,373751
tt1217613,5.7,174504
tt1219342,6.9,77896
tt1220198,5.9,73819
tt1220217,4.3,690
tt1220220,4.6,4368
tt1220628,5.3,8212
tt1220634,5.8,162057
tt1222817,5.2,57576
tt1225822,6.1,45109
tt1226229,6.4,169867
tt1226232,6.6,8655
tt1226271,7.5,41464
tt1226273,6.6,89800
tt1226681,6.6,29344
tt1226753,6.8,64135
tt1227378,7.5,8472
tt1228705,7.0,723498
tt1228987,7.1,113706
tt1229238,7.4,457632
tt1229340,6.3,169117
tt1230204,6.0,6911
tt1230414,6.5,86402
tt1231580,4.5,43855
tt1231583,6.5,324053
tt1231587,6.4,162191
tt1232200,5.5,91611
tt1232207,7.4,41162
tt1232776,7.3,59111
tt1232783,5.1,28716
tt1232829,7.2,511152
tt1233192,5.7,6161
tt1233227,6.0,101993
tt1233301,6.1,40305
tt1234548,6.2,127045
tt1234721,6.1,216257
tt1235189,6.8,36118
tt1235522,6.2,76336
tt1235796,6.8,20086
tt1235811,5.7,108
tt1236254,3.5,259
tt1240982,5.5,96611
tt1241226,4.8,355
tt1242432,6.3,76381
tt1242460,7.5,138334
tt1243957,6.0,224617
tt1243974,5.4,62706
tt1244659,6.4,16293
tt1245492,6.6,384360
tt1245526,7.0,289799
tt1247644,6.2,1317
tt1247662,5.8,9131
tt1250777,7.6,524471
tt1251743,5.3,4418
tt1252289,5.5,150
tt1253863,6.2,281284
tt1253864,6.0,160896
tt1258197,6.8,105754
tt1258972,5.4,60519
tt1259521,7.0,377160
tt1259571,4.7,266093
tt1259574,7.0,11538
tt1261945,4.5,74444
tt1262416,6.1,128195
tt1262981,6.9,37229
tt1263670,7.2,84181
tt1265990,4.8,36607
tt1266029,7.1,35152
tt1267297,6.0,146193
tt1268799,6.3,65916
tt1270262,7.1,60220
tt1270286,6.9,5419
tt1270761,5.6,46976
tt1270792,2.3,762
tt1270798,7.7,646036
tt1272878,6.7,197029
tt1272886,6.1,7258
tt1273678,5.5,40888
tt1274300,5.3,7427
tt1274586,4.5,9794
tt1276104,7.4,535090
tt1276105,5.7,2787
tt1277953,6.8,163736
tt1279935,6.3,152502
tt1281374,5.8,2254
tt1282046,5.9,357
tt1282140,7.0,359803
tt1284575,5.6,193380
tt1285016,7.7,626133
tt1285309,6.5,38581
tt1286537,7.8,49374
tt1287468,4.3,14062
tt1288558,6.5,156719
tt1289401,6.5,204577
tt1289406,7.2,84155
tt1289419,3.4,596
tt1291150,5.8,201123
tt1291584,8.2,436524
tt1292566,6.1,81133
tt1294161,6.3,1804
tt1294213,6.3,15618
tt1294226,6.0,81476
tt1296373,5.6,1618
tt1298649,5.7,121222
tt1298650,6.6,481855
tt1300851,6.3,61546
tt1300854,7.1,756566
tt1301130,7.4,61
tt1302011,7.2,254274
tt1302067,4.6,20525
tt1303803,3.1,700
tt1303828,6.8,35536
tt1305583,5.0,6738
tt1305591,5.4,21138
tt1306980,7.6,315602
tt1307068,6.7,107627
tt1307926,3.8,1127
tt1308729,5.7,47521
tt1311067,4.9,48747
tt1314190,5.0,666
tt1314228,4.9,38171
tt1314655,6.2,133985
tt1315981,7.6,106072
tt1316536,6.6,37493
tt1316616,5.8,4537
tt1318514,7.6,496239
tt1319716,5.4,1451
tt1320244,5.6,47952
tt1320253,6.5,326008
tt1320261,4.9,65704
tt1320291,5.8,17460
tt1321860,6.6,47412
tt1321865,7.6,12990
tt1321869,4.5,3089
tt1321870,6.7,206511
tt1322269,7.2,84802
tt1322312,6.3,56651
tt1323594,7.6,501404
tt1325004,5.0,228372
tt1327194,6.5,101601
tt1327601,4.6,1340
tt1327773,7.2,109019
tt1328873,4.6,33
tt1333125,4.3,99557
tt1333668,7.3,670
tt1334260,7.1,137172
tt1334553,6.8,24905
tt1335975,6.3,145995
tt1336608,5.9,73947
tt1336617,6.3,33603
tt1337057,6.2,18183
tt1340138,6.3,259939
tt1340800,7.1,187794
tt1341167,7.3,72201
tt1341188,5.4,47100
tt1343092,7.2,479959
tt1343727,7.1,252364
tt1345836,8.4,1518389
tt1346961,6.1,2747
tt1349485,7.1,35
tt1351685,6.2,131922
tt1352824,6.3,69615
tt1355630,6.7,116038
tt1355631,7.0,68735
tt1355683,6.9,168186
tt1360826,5.6,422
tt1361313,5.8,4768
tt1366344,5.7,68207
tt1366365,4.9,35550
tt1371111,7.4,344999
tt1371150,6.6,73507
tt1371155,7.2,14481
tt1372686,6.1,31037
tt1374989,5.8,51689
tt1375666,8.8,2070618
tt1375670,5.9,228684
tt1376195,6.5,3531
tt1376213,5.5,6048
tt1385826,7.0,244313
tt1385867,5.6,85213
tt1385912,4.5,9502
tt1386588,6.7,243319
tt1386697,6.0,601810
tt1389137,7.1,135117
tt1390404,4.7,104
tt1390411,6.9,123835
tt1390539,4.8,1609
tt1391137,4.7,9094
tt1392170,7.2,845355
tt1392190,8.1,883734
tt1392197,4.3,14362
tt1392214,8.1,602494
tt1396218,6.0,88482
tt1397280,6.3,289738
tt1397514,5.8,93643
tt1398426,7.8,179440
tt1399103,6.2,384797
tt1399683,7.1,136067
tt1401152,6.8,249649
tt1402488,5.9,41804
tt1403177,7.0,50726
tt1403241,5.3,8268
tt1403865,7.6,312224
tt1403981,7.1,138424
tt1405365,6.6,29458
tt1405500,6.1,7238
tt1407061,5.9,13428
tt1408101,7.7,463450
tt1408253,6.2,103456
tt1409024,6.8,335674
tt1411238,6.2,214092
tt1411250,6.4,154422
tt1411664,3.2,11354
tt1411697,6.5,464302
tt1411704,5.4,31338
tt1412386,7.2,90323
tt1414361,2.8,1739
tt1414378,6.5,3770
tt1414382,5.8,49377
tt1415283,6.1,28573
tt1418377,5.1,78355
tt1418646,7.1,7602
tt1421051,6.3,42958
tt1422136,6.2,27575
tt1423894,7.3,24001
tt1423995,5.4,40341
tt1424381,6.4,211836
tt1425922,4.6,2058
tt1428538,6.1,194974
tt1430132,6.7,430186
tt1430607,7.1,52865
tt1430612,5.7,40025
tt1430615,6.5,18724
tt1430626,6.7,45183
tt1431045,8.0,903828
tt1431181,7.3,27979
tt1433108,6.4,100892
tt1433822,4.1,18939
tt1436562,6.9,206676
tt1438173,5.2,16473
tt1438176,6.3,99627
tt1438254,6.4,58746
tt1440129,5.8,236679
tt1440292,7.3,85628
tt1440728,6.3,91760
tt1441326,6.9,49219
tt1441395,6.3,130056
tt1441951,6.8,19168
tt1446192,7.3,157429
tt1446714,7.0,568897
tt1448755,6.4,123974
tt1449283,7.2,21967
tt1450328,6.8,989
tt1453405,7.3,323024
tt1454029,8.0,429148
tt1454468,7.7,769910
tt1457765,5.3,16123
tt1457767,7.5,442784
tt1458175,7.3,184179
tt1460798,6.2,143
tt1462041,6.0,63512
tt1462054,6.3,4697
tt1462758,7.0,149955
tt1462769,6.6,44990
tt1462901,5.6,6062
tt1464174,4.4,25503
tt1464540,6.1,227551
tt1464580,6.5,40618
tt1465522,7.5,165469
tt1470020,5.8,485
tt1470023,5.5,42524
tt1470827,6.4,87814
tt1477076,5.6,90572
tt1477715,7.2,38494
tt1477837,6.2,35955
tt1478338,6.8,268694
tt1478964,6.6,99849
tt1480658,5.7,1405
tt1483013,7.0,486554
tt1484522,7.0,1202
tt1486185,5.5,108084
tt1486192,6.4,82363
tt1486193,5.6,13493
tt1487931,5.7,5586
tt1488181,5.8,6688
tt1488555,6.3,167798
tt1489167,6.5,3493
tt1489889,6.3,159995
tt1490017,7.7,324221
tt1491044,6.8,70575
tt1496025,6.4,146032
tt1498870,2.6,6362
tt1499658,6.9,422046
tt1502404,5.4,94485
tt1502712,4.3,152658
tt1504320,8.0,640274
tt1506999,5.8,83622
tt1509767,5.7,103563
tt1509803,6.1,4633
tt1510934,7.4,509
tt1512235,6.7,75037
tt1515091,7.5,421173
tt1517260,5.9,110895
tt1517489,3.5,22953
tt1518812,6.6,12533
tt1519461,4.2,13260
tt1520498,2.1,14843
tt1521197,6.9,39305
tt1524083,5.1,218
tt1524137,6.5,117051
tt1524575,4.8,14301
tt1524930,6.1,99770
tt1525366,6.3,17060
tt1528100,6.0,159685
tt1528854,6.2,108875
tt1529567,6.7,393
tt1529572,6.9,41233
tt1531663,6.4,47930
tt1532503,7.2,87950
tt1532957,7.2,11314
tt1532958,5.0,9025
tt1534085,6.1,13196
tt1535108,6.6,419566
tt1535109,7.8,421764
tt1535438,6.3,40808
tt1535612,5.1,16482
tt1535616,5.8,35422
tt1536044,5.6,98747
tt1538403,5.9,127914
tt1540128,5.7,28931
tt1540133,7.3,81045
tt1541995,6.1,3574
tt1542344,7.5,348363
tt1544600,6.4,2835
tt1545106,5.2,9510
tt1547090,3.3,1643
tt1547234,6.5,110119
tt1549572,7.0,90925
tt1549920,6.3,133313
tt1551641,6.0,756
tt1554091,7.2,15271
tt1554921,4.3,360
tt1555064,6.3,17341
tt1559547,6.1,84049
tt1560747,7.2,155737
tt1560957,4.8,1261
tt1560985,4.2,34826
tt1562847,5.8,547
tt1563738,7.0,139348
tt1564349,6.9,22460
tt1564367,6.4,221879
tt1564585,4.4,86794
tt1566501,6.6,4591
tt1568139,4.5,1872
tt1568338,6.6,144916
tt1568341,6.4,5653
tt1568346,7.8,423807
tt1568911,7.2,147236
tt1570728,7.4,473025
tt1570989,6.2,13870
tt1571222,6.4,98848
tt1571249,6.8,40211
tt1572315,4.8,45787
tt1575694,5.4,11373
tt1578275,5.3,51866
tt1582507,5.6,72833
tt1583420,6.1,63536
tt1583421,5.8,173102
tt1584131,3.6,1111
tt1586265,5.7,69965
tt1586752,6.8,63174
tt1587310,7.0,344876
tt1588173,6.8,219336
tt1588334,6.5,61895
tt1591095,6.8,279033
tt1591479,6.5,66490
tt1592525,6.1,94692
tt1592873,4.4,53906
tt1594562,5.5,32997
tt1596343,7.3,352888
tt1596346,7.0,45781
tt1596350,6.3,176149
tt1596363,7.8,365101
tt1596365,6.4,174347
tt1598778,6.7,282828
tt1598822,5.7,82340
tt1598828,5.3,40800
tt1599348,6.7,206409
tt1600195,5.1,76661
tt1601913,6.8,240781
tt1602098,6.7,23518
tt1602613,5.7,107169
tt1604100,5.3,313
tt1604171,5.4,14832
tt1605630,6.7,203224
tt1605783,7.7,388554
tt1606378,5.3,198478
tt1606389,6.8,184135
tt1606829,8.4,3438
tt1608290,4.7,64957
tt1610996,5.8,17097
tt1611224,5.9,148958
tt1612319,5.0,2445
tt1612774,5.8,34325
tt1614989,7.5,97012
tt1615065,6.5,122775
tt1615147,7.1,117035
tt1615918,4.3,31580
tt1616195,6.5,122716
tt1617661,5.3,179191
tt1618442,6.0,95277
tt1621039,5.8,22573
tt1621045,6.5,44166
tt1622547,6.1,94433
tt1622979,5.8,106864
tt1623205,6.3,199167
tt1623288,7.0,94648
tt1625346,6.2,80642
tt1628841,5.2,166811
tt1629705,6.5,8995
tt1629757,7.2,30853
tt1630036,7.0,19261
tt1631707,6.5,9586
tt1631867,7.9,600777
tt1632708,6.5,340523
tt1633356,4.0,24757
tt1634122,6.3,120967
tt1636826,6.6,188913
tt1637688,6.7,370472
tt1637706,6.4,83751
tt1637725,6.9,570365
tt1638355,7.3,275361
tt1639397,6.1,411
tt1640459,6.1,44026
tt1640484,5.7,10202
tt1640714,6.0,732
tt1641388,4.4,764
tt1641841,5.6,7513
tt1645080,6.6,56478
tt1645089,8.2,69824
tt1645170,6.4,278799
tt1646971,7.8,305996
tt1646987,5.7,181577
tt1647668,7.0,43601
tt1648179,6.4,86129
tt1649419,7.6,201238
tt1650043,6.5,26332
tt1650062,7.0,338722
tt1650554,6.5,254936
tt1653002,5.1,781
tt1655420,6.9,83463
tt1655441,7.2,155308
tt1655442,7.9,230811
tt1655460,5.6,72246
tt1656186,5.5,43349
tt1656190,6.5,103532
tt1657507,6.4,94559
tt1658801,6.6,11756
tt1659337,8.0,462851
tt1661199,6.9,161181
tt1661382,6.4,57830
tt1663143,5.4,13737
tt1663202,8.0,706904
tt1663628,5.5,1527
tt1663662,6.9,466043
tt1666186,3.4,46632
tt1666335,5.8,7902
tt1666801,6.5,83929
tt1667307,5.7,9179
tt1667310,6.3,38076
tt1667353,5.6,84275
tt1667889,6.5,192251
tt1670345,7.3,597068
tt1673434,5.5,231824
tt1675192,7.4,91481
tt1675312,6.3,650
tt1679332,5.6,5718
tt1681370,5.8,194
tt1682180,6.8,102983
tt1687901,6.5,63347
tt1690953,7.3,370211
tt1692084,5.3,1580
tt1692486,7.2,119623
tt1694020,5.7,35354
tt1694021,5.3,8126
tt1695994,4.6,3755
tt1698641,6.2,40887
tt1699755,5.3,4631
tt1700841,6.1,176121
tt1701990,5.7,14896
tt1702425,5.5,20260
tt1702439,6.7,104235
tt1702443,1.6,75067
tt1702455,6.4,46
tt1703199,6.1,52889
tt1704573,6.8,57212
tt1706593,7.0,239804
tt1707386,7.6,309217
tt1709143,5.5,35446
tt1710396,5.8,7957
tt1711425,5.8,72017
tt1712170,5.2,32456
tt1712261,6.3,67000
tt1714206,7.1,144458
tt1714209,4.5,33295
tt1714210,7.6,28111
tt1716760,3.2,216
tt1717210,6.1,68
tt1719071,6.1,4012
tt1720182,6.7,7302
tt1723121,7.0,404785
tt1723811,7.2,183739
tt1726589,5.6,7684
tt1726592,6.4,72428
tt1726669,6.7,73013
tt1727388,7.4,140400
tt1730687,5.1,3289
tt1731141,6.6,223824
tt1731697,5.1,27907
tt1734586,5.5,737
tt1735898,6.1,273807
tt1741273,6.3,43861
tt1742044,6.8,33003
tt1742334,5.7,59333
tt1742336,6.7,26243
tt1742650,4.9,19497
tt1743720,6.6,14588
tt1743993,5.3,4503
tt1747958,6.5,19067
tt1748122,7.8,319204
tt1748179,6.2,58652
tt1748207,6.6,20807
tt1748227,6.1,45710
tt1753460,6.2,1697
tt1754264,5.7,18036
tt1754633,5.6,409
tt1754656,7.7,56808
tt1756851,4.8,10427
tt1758575,5.9,2879
tt1758692,6.7,59370
tt1758795,5.8,36868
tt1758830,6.2,127913
tt1762399,5.2,10692
tt1764183,6.6,50038
tt1764234,6.2,133953
tt1764651,6.6,292216
tt1767382,5.2,21772
tt1772240,5.2,53916
tt1772261,4.5,1792
tt1772288,7.0,30019
tt1772341,7.7,380692
tt1772408,5.5,897
tt1772422,4.9,285
tt1778304,5.8,90382
tt1781769,6.6,92076
tt1781784,7.5,690
tt1781827,6.6,15101
tt1781922,6.8,78568
tt1788391,6.4,36715
tt1790864,6.8,418477
tt1790885,7.4,272339
tt1790886,6.1,124622
tt1791528,6.7,94927
tt1791682,6.3,47111
tt1792647,6.8,7863
tt1798243,7.5,17614
tt1798291,6.5,909
tt1798684,7.4,218166
tt1798709,8.0,541751
tt1799508,5.5,5157
tt1800241,7.2,449458
tt1800246,6.2,97941
tt1800337,3.1,737
tt1800741,6.4,53779
tt1809398,7.2,149670
tt1810683,7.4,22165
tt1814621,5.7,33353
tt1815862,4.8,191817
tt1817273,7.3,246999
tt1821549,7.7,112428
tt1821658,5.7,26662
tt1821694,6.6,160332
tt1823664,5.3,34243
tt1823672,6.8,229953
tt1826590,6.1,22735
tt1836212,4.0,2098
tt1837703,6.2,38909
tt1837709,6.2,52277
tt1838722,5.6,8707
tt1840309,6.6,426272
tt1840417,7.0,74676
tt1841642,5.3,13728
tt1843866,7.7,737376
tt1844203,5.2,2545
tt1850418,6.6,2841
tt1853728,8.4,1360280
tt1854564,5.8,110484
tt1854582,4.2,1900
tt1855199,7.6,228364
tt1855325,5.4,133036
tt1855401,5.4,9478
tt1859650,6.3,84484
tt1860213,5.9,113783
tt1860353,6.4,84742
tt1861343,3.4,696
tt1862079,7.0,120112
tt1865346,4.5,2523
tt1866249,7.2,41172
tt1869425,5.7,1044
tt1869716,6.8,48550
tt1870529,6.5,6185
tt1872181,6.6,417467
tt1872194,7.4,179126
tt1874789,6.3,898
tt1876451,5.7,5854
tt1877832,7.9,660416
tt1880418,6.3,1527
tt1881002,5.6,42026
tt1884318,3.5,2295
tt1885265,5.6,7453
tt1895587,8.1,421188
tt1904996,6.2,113875
tt1907639,5.6,759
tt1907668,7.3,326411
tt1911644,6.7,112866
tt1911658,6.7,79473
tt1913166,4.5,9677
tt1915581,6.1,131515
tt1920849,5.3,45321
tt1921064,5.5,106516
tt1922612,5.5,5643
tt1922679,5.4,1672
tt1922777,6.8,222187
tt1924396,7.8,108572
tt1924429,6.9,109816
tt1924435,6.4,127358
tt1929263,5.8,25753
tt1930294,4.7,8570
tt1931435,5.6,47446
tt1931533,7.2,241489
tt1934172,6.8,85
tt1935179,7.4,168659
tt1935902,6.4,14844
tt1937264,7.1,33155
tt1939659,5.9,133420
tt1942884,7.6,20228
tt1943014,4.4,1150
tt1945044,4.5,5408
tt1946381,4.1,1467
tt1951181,6.6,29911
tt1951264,7.5,614240
tt1951265,6.6,414500
tt1951266,6.6,287366
tt1956620,5.1,107528
tt1958007,3.6,427
tt1959490,5.7,243449
tt1964418,6.4,172204
tt1967545,6.9,42922
tt1971325,6.1,54420
tt1971352,6.4,31475
tt1972571,6.8,72484
tt1972779,6.7,66453
tt1974419,6.2,84493
tt1976009,6.0,52467
tt1976608,6.9,161
tt1979320,8.1,433393
tt1979388,6.7,102321
tt1980209,6.4,201200
tt1980929,7.4,143615
tt1981107,7.1,17138
tt1981115,6.9,596753
tt1981677,7.1,277079
tt1985017,5.4,6787
tt1985949,6.3,80479
tt1985966,6.4,90967
tt1989646,6.8,50
tt1990314,7.1,61927
tt1991199,4.1,37
tt1991245,5.0,63925
tt1995390,6.2,20327
tt1995477,5.3,722
tt1996264,6.0,15689
tt1999192,7.4,5755
tt2002718,5.6,74769
tt2004420,6.3,287246
tt2005374,6.4,58512
tt2006295,6.9,35842
tt2011159,5.6,18458
tt2011276,5.5,9221
tt2015381,8.0,1044786
tt2016335,5.4,1893
tt2017020,5.3,38110
tt2017038,6.9,76217
tt2017486,6.9,3910
tt2023453,6.3,22185
tt2023587,6.2,168969
tt2024432,5.7,125023
tt2024469,6.9,250372
tt2024506,5.7,4389
tt2024544,8.1,641567
tt2025690,6.8,62082
tt2034139,4.0,15736
tt2035599,7.2,678
tt2039393,6.1,66178
tt2040578,3.1,3306
tt2042568,7.5,139988
tt2048865,3.9,843
tt2049518,5.3,157
tt2051894,5.9,2841
tt2052015,4.9,102
tt2053463,7.1,180265
tt2058107,7.1,37521
tt2058673,5.3,58693
tt2063015,5.4,301
tt2070597,6.2,1589
tt2073661,4.7,658
tt2076220,7.1,41642
tt2080374,7.2,154634
tt2081194,4.3,3446
tt2083355,6.7,14950
tt2083383,6.8,60293
tt2084970,8.0,686337
tt2091427,6.1,599
tt2091473,6.6,36450
tt2095649,5.7,18609
tt2096672,5.6,128967
tt2096673,8.1,617723
tt2097298,7.4,35495
tt2097307,6.1,34571
tt2099556,5.7,12375
tt2101341,6.5,63917
tt2101441,5.3,135927
tt2103217,6.1,35189
tt2103254,4.9,48333
tt2103267,6.2,32370
tt2103281,7.6,411920
tt2106361,5.8,65093
tt2109184,4.6,62341
tt2109248,5.6,298188
tt2111292,4.3,71
tt2112209,6.5,88
tt2112277,4.5,2831
tt2113659,6.5,2982
tt2120120,5.5,132151
tt2125430,7.3,204
tt2125435,7.3,80739
tt2126355,6.1,213160
tt2126362,5.7,8811
tt2139721,7.2,14
tt2140037,5.9,20860
tt2140373,7.5,152321
tt2140379,6.5,90495
tt2147225,5.4,542
tt2149137,2.1,701
tt2164708,6.2,345
tt2165765,4.9,6294
tt2166214,4.2,6334
tt2166834,8.4,45945
tt2167202,4.4,23226
tt2170299,6.6,46825
tt2170439,6.3,158673
tt2170593,7.2,96154
tt2172934,6.2,87961
tt2172935,7.2,16652
tt2177771,6.1,124877
tt2179136,7.3,440271
tt2180333,3.9,1549
tt2180411,5.9,132683
tt2181837,7.9,62
tt2182972,5.8,9159
tt2183034,5.8,18321
tt2184339,5.7,202832
tt2187884,5.1,9167
tt2190180,7.7,45
tt2191701,5.4,140895
tt2193215,5.3,96513
tt2194499,7.8,303781
tt2199571,6.6,102280
tt2203939,6.0,131043
tt2205401,5.1,9348
tt2209418,7.9,141708
tt2209764,6.3,217039
tt2215285,4.9,10051
tt2215719,5.9,13333
tt2223990,6.8,54711
tt2224026,6.6,92070
tt2226417,6.6,155521
tt2226519,5.3,3688
tt2229377,5.2,972
tt2229499,6.5,229037
tt2231253,5.6,51199
tt2234025,6.6,4849
tt2234155,6.3,189665
tt2239832,5.8,19787
tt2241351,6.5,94569
tt2243537,5.0,43947
tt2245084,7.8,411542
tt2246526,6.7,64
tt2247476,6.7,15403
tt2247692,5.0,10443
tt2248739,6.7,2103
tt2249221,6.7,17737
tt2262227,7.3,64620
tt2263814,4.5,1104
tt2265398,6.1,56083
tt2265431,5.4,93
tt2267968,7.1,134860
tt2267998,8.1,861320
tt2268016,5.6,52380
tt2271563,6.3,10511
tt2275671,6.9,236
tt2278388,8.1,709053
tt2279339,5.8,21996
tt2279373,6.0,49501
tt2281587,6.4,31810
tt2290113,6.6,419
tt2292959,3.8,10478
tt2293640,6.4,212538
tt2294449,7.0,346098
tt2294629,7.4,573367
tt2294916,7.2,258
tt2295722,5.8,8003
tt2302755,6.5,257630
tt2304771,7.1,26491
tt2304933,5.2,100476
tt2305051,7.1,120629
tt2309260,4.3,19296
tt2309788,7.6,5438
tt2310332,7.4,475328
tt2311428,3.1,192
tt2312718,6.5,109045
tt2317796,6.5,27
tt2318092,6.3,40401
tt2319456,3.9,288
tt2322441,4.1,297948
tt2325977,5.2,8769
tt2333784,6.1,169577
tt2334649,7.5,75864
tt2334873,7.3,192126
tt2334879,6.4,206598
tt2334896,6.9,6447
tt2343473,3.5,114
tt2347569,7.5,74867
tt2349460,6.1,3248
tt2357291,6.3,80378
tt2358925,5.4,32121
tt2359024,7.1,67298
tt2361509,7.1,221456
tt2361700,7.6,3362
tt2363439,4.3,1674
tt2364841,5.6,60646
tt2369135,6.4,162942
tt2375036,3.4,120
tt2377322,6.2,71362
tt2379386,3.1,1973
tt2379713,6.8,385277
tt2380301,3.2,400
tt2381111,7.5,131470
tt2381249,7.4,342427
tt2381941,6.6,219115
tt2381991,6.1,98263
tt2382396,6.9,45776
tt2387559,6.4,75076
tt2388621,6.9,272
tt2388715,6.5,117510
tt2389182,6.7,17799
tt2390361,7.0,58802
tt2395247,6.4,3125
tt2395427,7.3,743004
tt2396566,7.4,12367
tt2398231,6.6,30739
tt2398249,5.6,21438
tt2401878,7.3,66451
tt2402105,6.2,25699
tt2402157,6.3,63624
tt2403021,5.3,39063
tt2403393,6.2,1798
tt2403415,5.3,190
tt2403815,5.3,625
tt2404233,5.4,106394
tt2404425,7.3,53993
tt2404463,6.6,162541
tt2414822,4.6,1073
tt2417650,2.5,3534
tt2421956,8.3,66
tt2431286,7.6,94277
tt2436386,6.4,76167
tt2442662,3.0,210
tt2446042,6.0,179307
tt2446502,3.5,2515
tt2446980,6.6,128430
tt2452042,7.1,42381
tt2460506,6.7,53
tt2465146,5.8,12874
tt2467046,3.1,37167
tt2469216,3.6,76
tt2473602,6.9,22627
tt2473682,5.0,39937
tt2473794,6.8,24366
tt2474024,5.9,9522
tt2475846,4.5,1120
tt2479478,4.8,44602
tt2479800,6.2,27425
tt2494384,5.3,3352
tt2503944,6.6,106958
tt2503954,5.7,2051
tt2505294,6.0,11640
tt2510894,6.7,107901
tt2515030,6.5,21132
tt2515034,5.8,38973
tt2515086,4.3,23584
tt2555736,6.6,31449
tt2556874,6.0,7646
tt2557490,6.1,177215
tt2559658,7.7,58
tt2561572,6.0,123247
tt2562232,7.7,581051
tt2567026,6.2,94024
tt2577172,5.5,8334
tt2582802,8.5,719250
tt2582846,7.7,344695
tt2584018,6.5,1794
tt2609758,4.9,5893
tt2609912,6.8,8526
tt2622294,3.7,181
tt2628316,5.2,5313
tt2637276,6.3,185188
tt2637294,5.1,37010
tt2638144,5.7,41680
tt2645670,3.4,1118
tt2649554,6.6,75975
tt2654360,7.1,918
tt2655734,5.0,539
tt2660888,7.1,228516
tt2667960,5.5,5188
tt2674426,7.4,209543
tt2690560,6.1,132
tt2692250,6.2,107341
tt2702724,5.4,42793
tt2709768,6.5,183242
tt2713180,7.6,427432
tt2717822,5.4,52101
tt2719848,7.1,197526
tt2722786,4.8,271
tt2723576,4.9,689
tt2724064,3.3,46639
tt2726560,7.1,76778
tt2739338,6.2,1937
tt2752688,6.6,10287
tt2752758,4.1,16032
tt2752772,5.3,48697
tt2759066,5.2,86
tt2761578,5.4,2502
tt2780714,6.8,167
tt2784678,6.4,25792
tt2788710,6.5,306687
tt2788732,6.7,54198
tt2796678,4.5,974
tt2800038,4.3,3063
tt2814362,2.1,4030
tt2820852,7.1,359776
tt2825768,7.4,78
tt2828996,4.7,19798
tt2837336,4.3,3546
tt2848292,6.4,142599
tt2866824,6.6,1198
tt2869728,5.9,53463
tt2870612,6.2,77515
tt2870708,6.7,36717
tt2872718,7.9,467330
tt2872724,4.8,4032
tt2872732,6.4,447251
tt2876428,7.6,2773
tt2883434,6.6,11775
tt2884206,7.4,115814
tt2908446,6.2,218146
tt2909932,2.3,362
